all_point_lift,all_point_recall,analysis_area_km2,evaluated_point_lift,evaluated_point_recall,evaluated_positive_points,excluded_positive_points,hit_points,hotspot_area_km2,hotspot_area_share,percentile,point_recall,sample_coverage,sampled_point_recall,sampled_positive_points,threshold,top_percent,valid_positive_points
3.5108971728084266,0.7096774193548387,539.3494505769586,3.5108971728084266,0.7096774193548387,31,0,22,109.02174212915685,0.20213563212594907,80,0.7096774193548387,1,0.7096774193548387,31,0.5840048263403015,20,31
2.5812347497202417,0.25806451612903225,539.3494505769586,2.5812347497202417,0.25806451612903225,31,0,8,53.922625597182716,0.09997715866679763,90,0.25806451612903225,1,0.25806451612903225,31,0.7559018981165163,10,31
3.14770897097232,0.16129032258064516,539.3494505769586,3.14770897097232,0.16129032258064516,31,0,5,27.636559691342683,0.05124054481149283,95,0.16129032258064516,1,0.16129032258064516,31,0.8495524322518186,5,31
